plate,sample,yield,dilution,well,max v [420],kobs,s,vmax correction per [s]
29,w399s,1.5,0.1,e5,3.57e-05,2.16e-02,0.00029,1.57e-07
29,w399s,1.5,0.1,f5,5.78e-05,3.49e-02,0.00007,4.12e-07
29,w399s,1.5,0.1,h5,1.99e-05,1.20e-02,0,4.26e-07
29,w399s,1.5,0.1,b6,1.15e-04,6.97e-02,0.01875,3.83e-07
29,w399s,1.5,0.1,d6,4.58e-05,2.77e-02,0.00117,2.78e-07
29,w399s,1.5,0.1,e6,1.67e-05,1.01e-02,0.00029,1.57e-07
29,w399s,1.5,0.1,f6,2.41e-05,1.46e-02,0.00007,4.12e-07
29,w399g,1.267,0.1,b7,9.56e-05,6.84e-02,0.01875,3.83e-07
29,w399g,1.267,0.1,c7,1.03e-04,7.39e-02,0.00469,2.90e-07
29,w399g,1.267,0.1,d7,1.13e-04,8.08e-02,0.00117,2.78e-07
29,w399g,1.267,0.1,e7,7.96e-05,5.70e-02,0.00029,1.57e-07
29,w399g,1.267,0.1,f7,3.73e-05,2.67e-02,0.00007,4.12e-07
29,w399g,1.267,0.1,g7,5.78e-05,4.13e-02,0.00002,3.65e-07
29,w399g,1.267,0.1,a8,1.90e-04,1.36e-01,0.075,4.81e-07
29,w399g,1.267,0.1,b8,1.13e-04,8.08e-02,0.01875,3.83e-07
29,w399g,1.267,0.1,c8,7.90e-05,5.66e-02,0.00469,2.90e-07
29,w399g,1.267,0.1,d8,1.09e-04,7.79e-02,0.00117,2.78e-07
29,w399g,1.267,0.1,e8,1.15e-04,8.25e-02,0.00029,1.57e-07
29,w399g,1.267,0.1,f8,7.11e-05,5.09e-02,0.00007,4.12e-07
29,w399g,1.267,0.1,g8,6.54e-05,4.68e-02,0.00002,3.65e-07
29,w399g,1.267,0.1,h8,6.26e-05,4.48e-02,0,4.26e-07
29,w399g,1.267,0.1,a9,1.72e-04,1.23e-01,0.075,4.81e-07
29,w399g,1.267,0.1,c9,1.23e-04,8.81e-02,0.00469,2.90e-07
29,w399g,1.267,0.1,d9,9.08e-05,6.50e-02,0.00117,2.78e-07
29,w399g,1.267,0.1,e9,1.21e-04,8.67e-02,0.00029,1.57e-07
29,w399g,1.267,0.1,f9,9.01e-05,6.45e-02,0.00007,4.12e-07
29,w399g,1.267,0.1,g9,5.67e-05,4.06e-02,0.00002,3.65e-07
29,w399g,1.267,0.1,h9,6.44e-05,4.61e-02,0,4.26e-07
29,w399c,1,0.1,a10,1.67e-03,1.51e+00,0.075,4.81e-07
29,w399c,1,0.1,b10,6.01e-04,5.45e-01,0.01875,3.83e-07
29,w399c,1,0.1,c10,2.31e-04,2.09e-01,0.00469,2.90e-07
29,w399c,1,0.1,d10,6.11e-05,5.54e-02,0.00117,2.78e-07
29,w399c,1,0.1,e10,3.27e-05,2.97e-02,0.00029,1.57e-07
29,w399c,1,0.1,f10,3.25e-05,2.94e-02,0.00007,4.12e-07
29,w399c,1,0.1,g10,-2.18e-05,-1.98e-02,0.00002,3.65e-07
29,w399c,1,0.1,h10,8.82e-06,8.00e-03,0,4.26e-07
29,w399c,1,0.1,a11,1.63e-03,1.48e+00,0.075,4.81e-07
29,w399c,1,0.1,b11,6.00e-04,5.44e-01,0.01875,3.83e-07
29,w399c,1,0.1,c11,2.03e-04,1.84e-01,0.00469,2.90e-07
29,w399c,1,0.1,d11,1.04e-04,9.47e-02,0.00117,2.78e-07
29,w399c,1,0.1,e11,4.82e-05,4.37e-02,0.00029,1.57e-07
29,w399c,1,0.1,f11,4.96e-05,4.50e-02,0.00007,4.12e-07
29,w399c,1,0.1,g11,2.35e-05,2.13e-02,0.00002,3.65e-07
29,w399c,1,0.1,h11,-1.42e-05,-1.29e-02,0,4.26e-07
29,w399c,1,0.1,a12,1.48e-03,1.34e+00,0.075,4.81e-07
29,w399c,1,0.1,b12,6.13e-04,5.56e-01,0.01875,3.83e-07
29,w399c,1,0.1,c12,2.15e-04,1.95e-01,0.00469,2.90e-07
29,w399c,1,0.1,d12,9.92e-05,9.00e-02,0.00117,2.78e-07
29,w399c,1,0.1,e12,6.71e-05,6.08e-02,0.00029,1.57e-07
29,w399c,1,0.1,f12,1.20e-05,1.09e-02,0.00007,4.12e-07
29,w399c,1,0.1,g12,1.40e-05,1.27e-02,0.00002,3.65e-07
29,w399c,1,0.1,h12,1.33e-05,1.20e-02,0,4.26e-073
3,t178r,0.762,0.01,b1,1.88e-02,2.23e+02,0.01875,3.83e-07
3,t178r,0.762,0.01,c1,1.04e-02,1.24e+02,0.00469,2.90e-07
3,t178r,0.762,0.01,d1,3.90e-03,4.64e+01,0.00117,2.78e-07
3,t178r,0.762,0.01,e1,1.03e-03,1.23e+01,0.00029,1.57e-07
3,t178r,0.762,0.01,f1,4.67e-04,5.55e+00,0.00007,4.12e-07
3,t178r,0.762,0.01,g1,1.16e-04,1.38e+00,0.00002,3.65e-07
3,t178r,0.762,0.01,h1,1.47e-17,1.75e-13,0,4.26e-07
3,t178r,0.762,0.01,a2,3.48e-02,4.14e+02,0.075,4.81e-07
3,t178r,0.762,0.01,b2,1.76e-02,2.09e+02,0.01875,3.83e-07
3,t178r,0.762,0.01,c2,9.97e-03,1.19e+02,0.00469,2.90e-07
3,t178r,0.762,0.01,d2,4.51e-03,5.37e+01,0.00117,2.78e-07
3,t178r,0.762,0.01,e2,9.09e-04,1.08e+01,0.00029,1.57e-07
3,t178r,0.762,0.01,f2,5.55e-04,6.61e+00,0.00007,4.12e-07
3,t178r,0.762,0.01,g2,1.52e-04,1.81e+00,0.00002,3.65e-07
3,t178r,0.762,0.01,h2,7.27e-06,8.65e-02,0,4.26e-07
3,t178r,0.762,0.01,a3,3.72e-02,4.42e+02,0.075,4.81e-07
3,t178r,0.762,0.01,b3,1.48e-02,1.76e+02,0.01875,3.83e-07
3,t178r,0.762,0.01,c3,1.31e-02,1.56e+02,0.00469,2.90e-07
3,t178r,0.762,0.01,d3,4.22e-03,5.03e+01,0.00117,2.78e-07
3,t178r,0.762,0.01,e3,1.12e-03,1.33e+01,0.00029,1.57e-07
3,t178r,0.762,0.01,f3,4.88e-04,5.80e+00,0.00007,4.12e-07
3,t178r,0.762,0.01,g3,1.71e-04,2.03e+00,0.00002,3.65e-07
3,t178r,0.762,0.01,h3,8.48e-06,1.01e-01,0,4.26e-07
3,w407a,0.125,0.1,a4,1.45e-03,1.05e+01,0.075,4.81e-07
3,w407a,0.125,0.1,b4,1.13e-03,8.17e+00,0.01875,3.83e-07
3,w407a,0.125,0.1,c4,4.09e-04,2.97e+00,0.00469,2.90e-07
3,w407a,0.125,0.1,d4,3.79e-04,2.75e+00,0.00117,2.78e-07
3,w407a,0.125,0.1,e4,1.07e-04,7.74e-01,0.00029,1.57e-07
3,w407a,0.125,0.1,f4,4.12e-05,2.99e-01,0.00007,4.12e-07
3,w407a,0.125,0.1,g4,9.92e-06,7.19e-02,0.00002,3.65e-07
3,w407a,0.125,0.1,h4,4.97e-18,3.60e-14,0,4.26e-07
3,w407a,0.125,0.1,a5,1.23e-03,8.94e+00,0.075,4.81e-07
3,w407a,0.125,0.1,b5,1.17e-03,8.48e+00,0.01875,3.83e-07
3,w407a,0.125,0.1,c5,5.04e-04,3.65e+00,0.00469,2.90e-07
3,w407a,0.125,0.1,d5,2.53e-04,1.83e+00,0.00117,2.78e-07
3,w407a,0.125,0.1,e5,1.10e-04,7.96e-01,0.00029,1.57e-07
3,w407a,0.125,0.1,f5,2.42e-05,1.76e-01,0.00007,4.12e-07
3,w407a,0.125,0.1,g5,7.81e-06,5.66e-02,0.00002,3.65e-07
3,w407a,0.125,0.1,h5,1.27e-05,9.20e-02,0,4.26e-07
3,w407a,0.125,0.1,a6,1.59e-03,1.15e+01,0.075,4.81e-07
3,w407a,0.125,0.1,b6,1.15e-03,8.35e+00,0.01875,3.83e-07
3,w407a,0.125,0.1,c6,6.19e-04,4.49e+00,0.00469,2.90e-07
3,w407a,0.125,0.1,d6,3.34e-04,2.42e+00,0.00117,2.78e-07
3,w407a,0.125,0.1,e6,1.37e-04,9.93e-01,0.00029,1.57e-07
3,w407a,0.125,0.1,f6,7.70e-05,5.58e-01,0.00007,4.12e-07
3,w407a,0.125,0.1,g6,1.09e-05,7.91e-02,0.00002,3.65e-07
3,w407a,0.125,0.1,h6,1.04e-17,7.55e-14,0,4.26e-07
3,q284r,0.516,0.01,a7,1.73e-02,3.05e+02,0.075,4.81e-07
3,q284r,0.516,0.01,b7,1.23e-02,2.16e+02,0.01875,3.83e-07
3,q284r,0.516,0.01,c7,4.48e-03,7.87e+01,0.00469,2.90e-07
3,q284r,0.516,0.01,d7,1.31e-03,2.31e+01,0.00117,2.78e-07
3,q284r,0.516,0.01,e7,3.21e-04,5.63e+00,0.00029,1.57e-07
3,q284r,0.516,0.01,f7,7.76e-05,1.36e+00,0.00007,4.12e-07
3,q284r,0.516,0.01,g7,1.88e-05,3.30e-01,0.00002,3.65e-07
3,q284r,0.516,0.01,h7,1.21e-17,2.12e-13,0,4.26e-07
3,q284r,0.516,0.01,a8,1.84e-02,3.23e+02,0.075,4.81e-07
3,q284r,0.516,0.01,b8,1.55e-02,2.73e+02,0.01875,3.83e-07
3,q284r,0.516,0.01,c8,5.67e-03,9.96e+01,0.00469,2.90e-07
3,q284r,0.516,0.01,d8,2.61e-03,4.58e+01,0.00117,2.78e-07
3,q284r,0.516,0.01,e8,7.72e-04,1.36e+01,0.00029,1.57e-07
3,q284r,0.516,0.01,f8,2.04e-04,3.58e+00,0.00007,4.12e-07
3,q284r,0.516,0.01,g8,6.36e-05,1.12e+00,0.00002,3.65e-07
3,q284r,0.516,0.01,h8,1.22e-17,2.14e-13,0,4.26e-07
3,q284r,0.516,0.01,a9,1.91e-02,3.36e+02,0.075,4.81e-07
3,q284r,0.516,0.01,b9,1.62e-02,2.85e+02,0.01875,3.83e-07
3,q284r,0.516,0.01,c9,8.35e-03,1.47e+02,0.00469,2.90e-07
3,q284r,0.516,0.01,d9,3.11e-03,5.46e+01,0.00117,2.78e-07
3,q284r,0.516,0.01,e9,9.25e-04,1.63e+01,0.00029,1.57e-07
3,q284r,0.516,0.01,f9,2.30e-04,4.04e+00,0.00007,4.12e-07
3,q284r,0.516,0.01,g9,7.15e-05,1.26e+00,0.00002,3.65e-07
3,q284r,0.516,0.01,h9,-2.11e-17,-3.71e-13,0,4.26e-07
3,wt4,1.977,0.01,a10,1.84e-01,8.44e+02,0.075,4.81e-07
3,wt4,1.977,0.01,b10,1.41e-01,6.45e+02,0.01875,3.83e-07
3,wt4,1.977,0.01,c10,9.31e-02,4.27e+02,0.00469,2.90e-07
3,wt4,1.977,0.01,d10,3.37e-02,1.54e+02,0.00117,2.78e-07
3,wt4,1.977,0.01,e10,9.80e-03,4.49e+01,0.00029,1.57e-07
3,wt4,1.977,0.01,f10,2.66e-03,1.22e+01,0.00007,4.12e-07
3,wt4,1.977,0.01,g10,6.36e-04,2.92e+00,0.00002,3.65e-07
3,wt4,1.977,0.01,h10,-3.46e-17,-1.59e-13,0,4.26e-07
3,wt4,1.977,0.01,a11,1.87e-01,8.56e+02,0.075,4.81e-07
3,wt4,1.977,0.01,b11,1.38e-01,6.34e+02,0.01875,3.83e-07
3,wt4,1.977,0.01,c11,8.40e-02,3.85e+02,0.00469,2.90e-07
3,wt4,1.977,0.01,d11,3.30e-02,1.51e+02,0.00117,2.78e-07
3,wt4,1.977,0.01,e11,8.57e-03,3.93e+01,0.00029,1.57e-07
3,wt4,1.977,0.01,f11,2.26e-03,1.03e+01,0.00007,4.12e-07
3,wt4,1.977,0.01,g11,5.41e-04,2.48e+00,0.00002,3.65e-07
3,wt4,1.977,0.01,h11,1.52e-05,6.95e-02,0,4.26e-07
3,wt4,1.977,0.01,a12,1.93e-01,8.87e+02,0.075,4.81e-07
3,wt4,1.977,0.01,b12,1.50e-01,6.88e+02,0.01875,3.83e-07
3,wt4,1.977,0.01,c12,8.83e-02,4.05e+02,0.00469,2.90e-07
3,wt4,1.977,0.01,d12,3.38e-02,1.55e+02,0.00117,2.78e-07
3,wt4,1.977,0.01,e12,5.46e-03,2.50e+01,0.00029,1.57e-07
3,wt4,1.977,0.01,f12,2.47e-03,1.13e+01,0.00007,4.12e-07
3,wt4,1.977,0.01,g12,6.38e-04,2.93e+00,0.00002,3.65e-07
3,wt4,1.977,0.01,h12,1.94e-05,8.89e-02,0,4.26e-0730
30,wt11,1.3,0.01,b1,7.04e-02,4.91e+02,0.01875,3.83e-07
30,wt11,1.3,0.01,c1,4.63e-02,3.23e+02,0.00469,2.90e-07
30,wt11,1.3,0.01,d1,2.02e-02,1.41e+02,0.00117,2.78e-07
30,wt11,1.3,0.01,e1,5.92e-03,4.13e+01,0.00029,1.57e-07
30,wt11,1.3,0.01,f1,1.63e-03,1.14e+01,0.00007,4.12e-07
30,wt11,1.3,0.01,g1,4.08e-04,2.84e+00,0.00002,3.65e-07
30,wt11,1.3,0.01,h1,1.82e-05,1.27e-01,0,4.26e-07
30,wt11,1.3,0.01,a2,1.15e-01,7.99e+02,0.075,4.81e-07
30,wt11,1.3,0.01,b2,7.11e-02,4.96e+02,0.01875,3.83e-07
30,wt11,1.3,0.01,c2,4.59e-02,3.20e+02,0.00469,2.90e-07
30,wt11,1.3,0.01,d2,1.92e-02,1.34e+02,0.00117,2.78e-07
30,wt11,1.3,0.01,e2,6.06e-03,4.23e+01,0.00029,1.57e-07
30,wt11,1.3,0.01,f2,1.57e-03,1.10e+01,0.00007,4.12e-07
30,wt11,1.3,0.01,g2,5.06e-04,3.53e+00,0.00002,3.65e-07
30,wt11,1.3,0.01,h2,2.69e-06,1.88e-02,0,4.26e-07
30,wt11,1.3,0.01,a3,1.03e-01,7.17e+02,0.075,4.81e-07
30,wt11,1.3,0.01,b3,7.20e-02,5.02e+02,0.01875,3.83e-07
30,wt11,1.3,0.01,c3,4.61e-02,3.22e+02,0.00469,2.90e-07
30,wt11,1.3,0.01,d3,1.83e-02,1.28e+02,0.00117,2.78e-07
30,wt11,1.3,0.01,e3,5.78e-03,4.03e+01,0.00029,1.57e-07
30,wt11,1.3,0.01,f3,1.48e-03,1.03e+01,0.00007,4.12e-07
30,wt11,1.3,0.01,g3,4.15e-04,2.89e+00,0.00002,3.65e-07
30,wt11,1.3,0.01,h3,-1.58e-05,-1.10e-01,0,4.26e-07
30,w120h,1,0.01,a4,4.22e-03,3.83e+01,0.075,4.81e-07
30,w120h,1,0.01,b4,1.63e-03,1.47e+01,0.01875,3.83e-07
30,w120h,1,0.01,c4,5.02e-04,4.55e+00,0.00469,2.90e-07
30,w120h,1,0.01,d4,1.81e-04,1.64e+00,0.00117,2.78e-07
30,w120h,1,0.01,e4,6.49e-05,5.88e-01,0.00029,1.57e-07
30,w120h,1,0.01,f4,2.48e-05,2.25e-01,0.00007,4.12e-07
30,w120h,1,0.01,g4,5.23e-05,4.74e-01,0.00002,3.65e-07
30,w120h,1,0.01,h4,1.52e-05,1.38e-01,0,4.26e-07
30,w120h,1,0.01,a5,4.27e-03,3.87e+01,0.075,4.81e-07
30,w120h,1,0.01,b5,1.57e-03,1.42e+01,0.01875,3.83e-07
30,w120h,1,0.01,c5,5.04e-04,4.57e+00,0.00469,2.90e-07
30,w120h,1,0.01,d5,1.63e-04,1.48e+00,0.00117,2.78e-07
30,w120h,1,0.01,e5,7.31e-05,6.63e-01,0.00029,1.57e-07
30,w120h,1,0.01,f5,2.01e-05,1.82e-01,0.00007,4.12e-07
30,w120h,1,0.01,g5,1.35e-05,1.23e-01,0.00002,3.65e-07
30,w120h,1,0.01,h5,1.03e-05,9.34e-02,0,4.26e-07
30,w120h,1,0.01,a6,4.22e-03,3.83e+01,0.075,4.81e-07
30,w120h,1,0.01,b6,1.58e-03,1.43e+01,0.01875,3.83e-07
30,w120h,1,0.01,c6,4.88e-04,4.42e+00,0.00469,2.90e-07
30,w120h,1,0.01,d6,2.01e-04,1.82e+00,0.00117,2.78e-07
30,w120h,1,0.01,e6,5.43e-05,4.92e-01,0.00029,1.57e-07
30,w120h,1,0.01,f6,7.96e-05,7.22e-01,0.00007,4.12e-07
30,w120h,1,0.01,g6,1.30e-05,1.18e-01,0.00002,3.65e-07
30,w120h,1,0.01,h6,7.83e-06,7.10e-02,0,4.26e-07
30,s298e,1.1,0.01,a7,9.15e-02,7.54e+02,0.075,4.81e-07
30,s298e,1.1,0.01,b7,7.67e-02,6.32e+02,0.01875,3.83e-07
30,s298e,1.1,0.01,c7,4.59e-02,3.78e+02,0.00469,2.90e-07
30,s298e,1.1,0.01,d7,1.84e-02,1.52e+02,0.00117,2.78e-07
30,s298e,1.1,0.01,e7,5.27e-03,4.34e+01,0.00029,1.57e-07
30,s298e,1.1,0.01,f7,1.35e-03,1.12e+01,0.00007,4.12e-07
30,s298e,1.1,0.01,g7,3.71e-04,3.06e+00,0.00002,3.65e-07
30,s298e,1.1,0.01,h7,1.66e-05,1.37e-01,0,4.26e-07
30,s298e,1.1,0.01,a8,9.15e-02,7.54e+02,0.075,4.81e-07
30,s298e,1.1,0.01,b8,7.68e-02,6.33e+02,0.01875,3.83e-07
30,s298e,1.1,0.01,c8,4.57e-02,3.77e+02,0.00469,2.90e-07
30,s298e,1.1,0.01,d8,1.85e-02,1.52e+02,0.00117,2.78e-07
30,s298e,1.1,0.01,e8,5.34e-03,4.40e+01,0.00029,1.57e-07
30,s298e,1.1,0.01,f8,1.36e-03,1.12e+01,0.00007,4.12e-07
30,s298e,1.1,0.01,g8,3.52e-04,2.90e+00,0.00002,3.65e-07
30,s298e,1.1,0.01,h8,6.79e-06,5.59e-02,0,4.26e-07
30,s298e,1.1,0.01,a9,9.23e-02,7.61e+02,0.075,4.81e-07
30,s298e,1.1,0.01,b9,7.66e-02,6.31e+02,0.01875,3.83e-07
30,s298e,1.1,0.01,c9,4.56e-02,3.75e+02,0.00469,2.90e-07
30,s298e,1.1,0.01,d9,1.85e-02,1.52e+02,0.00117,2.78e-07
30,s298e,1.1,0.01,e9,5.35e-03,4.41e+01,0.00029,1.57e-07
30,s298e,1.1,0.01,f9,1.36e-03,1.12e+01,0.00007,4.12e-07
30,s298e,1.1,0.01,g9,3.59e-04,2.96e+00,0.00002,3.65e-07
30,s298e,1.1,0.01,h9,6.10e-06,5.02e-02,0,4.26e-07
30,r240k,1.4,0.01,a10,1.28e-01,8.29e+02,0.075,4.81e-07
30,r240k,1.4,0.01,b10,5.93e-02,3.84e+02,0.01875,3.83e-07
30,r240k,1.4,0.01,c10,3.72e-02,2.41e+02,0.00469,2.90e-07
30,r240k,1.4,0.01,d10,1.39e-02,9.02e+01,0.00117,2.78e-07
30,r240k,1.4,0.01,e10,3.96e-03,2.56e+01,0.00029,1.57e-07
30,r240k,1.4,0.01,f10,8.30e-04,5.38e+00,0.00007,4.12e-07
30,r240k,1.4,0.01,g10,2.04e-04,1.32e+00,0.00002,3.65e-07
30,r240k,1.4,0.01,h10,1.32e-05,8.54e-02,0,4.26e-07
30,r240k,1.4,0.01,a11,1.23e-01,7.98e+02,0.075,4.81e-07
30,r240k,1.4,0.01,b11,6.19e-02,4.01e+02,0.01875,3.83e-07
30,r240k,1.4,0.01,c11,3.83e-02,2.48e+02,0.00469,2.90e-07
30,r240k,1.4,0.01,d11,1.61e-02,1.04e+02,0.00117,2.78e-07
30,r240k,1.4,0.01,e11,4.63e-03,3.00e+01,0.00029,1.57e-07
30,r240k,1.4,0.01,f11,1.04e-03,6.74e+00,0.00007,4.12e-07
30,r240k,1.4,0.01,g11,3.02e-04,1.95e+00,0.00002,3.65e-07
30,r240k,1.4,0.01,h11,2.70e-05,1.75e-01,0,4.26e-07
30,r240k,1.4,0.01,a12,9.50e-02,6.15e+02,0.075,4.81e-07
30,r240k,1.4,0.01,b12,6.52e-02,4.22e+02,0.01875,3.83e-07
30,r240k,1.4,0.01,c12,3.76e-02,2.43e+02,0.00469,2.90e-07
30,r240k,1.4,0.01,d12,1.53e-02,9.94e+01,0.00117,2.78e-07
30,r240k,1.4,0.01,e12,3.89e-03,2.52e+01,0.00029,1.57e-07
30,r240k,1.4,0.01,f12,8.42e-04,5.45e+00,0.00007,4.12e-07
30,r240k,1.4,0.01,g12,1.90e-04,1.23e+00,0.00002,3.65e-07
30,r240k,1.4,0.01,h12,8.83e-06,5.72e-02,0,4.26e-0731
31,e222h,0.7,0.01,b1,8.22e-03,1.06e+02,0.01875,3.83e-07
31,e222h,0.7,0.01,c1,4.47e-03,5.79e+01,0.00469,2.90e-07
31,e222h,0.7,0.01,d1,1.80e-03,2.33e+01,0.00117,2.78e-07
31,e222h,0.7,0.01,e1,4.40e-04,5.70e+00,0.00029,1.57e-07
31,e222h,0.7,0.01,f1,1.18e-04,1.53e+00,0.00007,4.12e-07
31,e222h,0.7,0.01,g1,2.52e-05,3.26e-01,0.00002,3.65e-07
31,e222h,0.7,0.01,h1,-2.37e-05,-3.07e-01,0,4.26e-07
31,e222h,0.7,0.01,a2,1.10e-02,1.43e+02,0.075,4.81e-07
31,e222h,0.7,0.01,b2,8.13e-03,1.05e+02,0.01875,3.83e-07
31,e222h,0.7,0.01,c2,4.64e-03,6.01e+01,0.00469,2.90e-07
31,e222h,0.7,0.01,d2,1.96e-03,2.53e+01,0.00117,2.78e-07
31,e222h,0.7,0.01,e2,4.33e-04,5.60e+00,0.00029,1.57e-07
31,e222h,0.7,0.01,f2,1.22e-04,1.58e+00,0.00007,4.12e-07
31,e222h,0.7,0.01,g2,3.46e-05,4.48e-01,0.00002,3.65e-07
31,e222h,0.7,0.01,h2,-2.45e-05,-3.18e-01,0,4.26e-07
31,e222h,0.7,0.01,a3,1.17e-02,1.52e+02,0.075,4.81e-07
31,e222h,0.7,0.01,b3,7.85e-03,1.02e+02,0.01875,3.83e-07
31,e222h,0.7,0.01,c3,4.51e-03,5.84e+01,0.00469,2.90e-07
31,e222h,0.7,0.01,d3,1.57e-03,2.03e+01,0.00117,2.78e-07
31,e222h,0.7,0.01,e3,4.00e-04,5.18e+00,0.00029,1.57e-07
31,e222h,0.7,0.01,f3,1.02e-04,1.32e+00,0.00007,4.12e-07
31,e222h,0.7,0.01,g3,3.76e-05,4.87e-01,0.00002,3.65e-07
31,e222h,0.7,0.01,h3,-2.11e-05,-2.73e-01,0,4.26e-07
31,e222k,0.5,0.01,a4,5.19e-03,9.41e+01,0.075,4.81e-07
31,e222k,0.5,0.01,b4,4.88e-03,8.85e+01,0.01875,3.83e-07
31,e222k,0.5,0.01,c4,2.10e-03,3.81e+01,0.00469,2.90e-07
31,e222k,0.5,0.01,d4,8.98e-04,1.63e+01,0.00117,2.78e-07
31,e222k,0.5,0.01,e4,2.08e-04,3.77e+00,0.00029,1.57e-07
31,e222k,0.5,0.01,f4,5.56e-05,1.01e+00,0.00007,4.12e-07
31,e222k,0.5,0.01,g4,2.28e-05,4.14e-01,0.00002,3.65e-07
31,e222k,0.5,0.01,h4,-1.59e-05,-2.89e-01,0,4.26e-07
31,e222k,0.5,0.01,a5,4.90e-03,8.89e+01,0.075,4.81e-07
31,e222k,0.5,0.01,b5,4.83e-03,8.75e+01,0.01875,3.83e-07
31,e222k,0.5,0.01,c5,2.05e-03,3.72e+01,0.00469,2.90e-07
31,e222k,0.5,0.01,d5,8.06e-04,1.46e+01,0.00117,2.78e-07
31,e222k,0.5,0.01,e5,2.18e-04,3.95e+00,0.00029,1.57e-07
31,e222k,0.5,0.01,f5,5.39e-05,9.77e-01,0.00007,4.12e-07
31,e222k,0.5,0.01,g5,1.14e-05,2.07e-01,0.00002,3.65e-07
31,e222k,0.5,0.01,h5,-2.14e-05,-3.89e-01,0,4.26e-07
31,e222k,0.5,0.01,a6,5.56e-03,1.01e+02,0.075,4.81e-07
31,e222k,0.5,0.01,b6,4.44e-03,8.06e+01,0.01875,3.83e-07
31,e222k,0.5,0.01,c6,2.10e-03,3.81e+01,0.00469,2.90e-07
31,e222k,0.5,0.01,d6,7.02e-04,1.27e+01,0.00117,2.78e-07
31,e222k,0.5,0.01,e6,1.79e-04,3.25e+00,0.00029,1.57e-07
31,e222k,0.5,0.01,f6,4.36e-05,7.91e-01,0.00007,4.12e-07
31,e222k,0.5,0.01,g6,-9.70e-06,-1.76e-01,0.00002,3.65e-07
31,e222k,0.5,0.01,h6,-2.10e-05,-3.80e-01,0,4.26e-07
31,e222q,1.3,0.01,a7,8.41e-02,5.87e+02,0.075,4.81e-07
31,e222q,1.3,0.01,b7,6.38e-02,4.45e+02,0.01875,3.83e-07
31,e222q,1.3,0.01,c7,2.45e-02,1.71e+02,0.00469,2.90e-07
31,e222q,1.3,0.01,d7,7.26e-03,5.06e+01,0.00117,2.78e-07
31,e222q,1.3,0.01,e7,1.94e-03,1.35e+01,0.00029,1.57e-07
31,e222q,1.3,0.01,f7,4.31e-04,3.00e+00,0.00007,4.12e-07
31,e222q,1.3,0.01,g7,1.41e-04,9.85e-01,0.00002,3.65e-07
31,e222q,1.3,0.01,h7,-1.75e-05,-1.22e-01,0,4.26e-07
31,e222q,1.3,0.01,a8,7.87e-02,5.49e+02,0.075,4.81e-07
31,e222q,1.3,0.01,b8,5.75e-02,4.01e+02,0.01875,3.83e-07
31,e222q,1.3,0.01,c8,2.64e-02,1.84e+02,0.00469,2.90e-07
31,e222q,1.3,0.01,d8,6.08e-03,4.24e+01,0.00117,2.78e-07
31,e222q,1.3,0.01,e8,1.47e-03,1.03e+01,0.00029,1.57e-07
31,e222q,1.3,0.01,f8,3.85e-04,2.68e+00,0.00007,4.12e-07
31,e222q,1.3,0.01,g8,7.90e-05,5.51e-01,0.00002,3.65e-07
31,e222q,1.3,0.01,h8,-2.57e-05,-1.79e-01,0,4.26e-07
31,e222q,1.3,0.01,a9,8.22e-02,5.74e+02,0.075,4.81e-07
31,e222q,1.3,0.01,b9,5.73e-02,4.00e+02,0.01875,3.83e-07
31,e222q,1.3,0.01,c9,2.72e-02,1.89e+02,0.00469,2.90e-07
31,e222q,1.3,0.01,d9,7.00e-03,4.88e+01,0.00117,2.78e-07
31,e222q,1.3,0.01,e9,1.67e-03,1.16e+01,0.00029,1.57e-07
31,e222q,1.3,0.01,f9,4.10e-04,2.86e+00,0.00007,4.12e-07
31,e222q,1.3,0.01,g9,1.12e-04,7.84e-01,0.00002,3.65e-07
31,e222q,1.3,0.01,h9,-5.78e-06,-4.03e-02,0,4.26e-07
31,r240d,0.8,0.01,a10,2.08e-02,2.36e+02,0.075,4.81e-07
31,r240d,0.8,0.01,b10,1.64e-02,1.85e+02,0.01875,3.83e-07
31,r240d,0.8,0.01,c10,7.11e-03,8.06e+01,0.00469,2.90e-07
31,r240d,0.8,0.01,d10,2.12e-03,2.40e+01,0.00117,2.78e-07
31,r240d,0.8,0.01,e10,5.86e-04,6.64e+00,0.00029,1.57e-07
31,r240d,0.8,0.01,f10,1.45e-04,1.65e+00,0.00007,4.12e-07
31,r240d,0.8,0.01,g10,5.05e-05,5.72e-01,0.00002,3.65e-07
31,r240d,0.8,0.01,h10,-1.47e-05,-1.67e-01,0,4.26e-07
31,r240d,0.8,0.01,a11,2.17e-02,2.46e+02,0.075,4.81e-07
31,r240d,0.8,0.01,b11,1.68e-02,1.90e+02,0.01875,3.83e-07
31,r240d,0.8,0.01,c11,6.92e-03,7.85e+01,0.00469,2.90e-07
31,r240d,0.8,0.01,d11,2.40e-03,2.72e+01,0.00117,2.78e-07
31,r240d,0.8,0.01,e11,8.01e-04,9.08e+00,0.00029,1.57e-07
31,r240d,0.8,0.01,f11,1.95e-04,2.21e+00,0.00007,4.12e-07
31,r240d,0.8,0.01,g11,6.92e-05,7.84e-01,0.00002,3.65e-07
31,r240d,0.8,0.01,h11,-1.35e-05,-1.53e-01,0,4.26e-07
